,Year,Season,Team,NOC,Name,Event
3436,1992,Summer,Sweden-1,SWE,4,2
3437,1992,Summer,Sweden-2,SWE,4,2
3438,1992,Summer,Switzerland,SUI,102,80
3439,1992,Summer,Syria,SYR,8,9
3440,1992,Summer,Tanzania,TAN,9,7
3441,1992,Summer,Thailand,THA,46,47
3442,1992,Summer,Togo,TOG,6,5
3443,1992,Summer,Tonga,TGA,5,5
3444,1992,Summer,Trinidad and Tobago,TTO,7,7
3445,1992,Summer,Tunisia,TUN,13,13
3446,1992,Summer,Turkey,TUR,41,43
3447,1992,Summer,Uganda,UGA,8,9
3448,1992,Summer,Unified Team,EUN,474,233
3449,1992,Summer,Unified Team-1,EUN,2,1
3450,1992,Summer,Unified Team-2,EUN,2,1
3451,1992,Summer,United Arab Emirates,UAE,13,19
3452,1992,Summer,United States,USA,539,247
3453,1992,Summer,United States Virgin Islands,ISV,25,29
3454,1992,Summer,United States-1,USA,2,1
3455,1992,Summer,United States-2,USA,2,1
3456,1992,Summer,United States-3,USA,2,1
3457,1992,Summer,Uruguay,URU,16,15
3458,1992,Summer,Vanuatu,VAN,6,8
3459,1992,Summer,Venezuela,VEN,26,16
3460,1992,Summer,Vietnam,VIE,7,10
3461,1992,Summer,Yemen,YEM,8,8
3462,1992,Summer,Zambia,ZAM,9,11
3463,1992,Summer,Zimbabwe,ZIM,19,22
3464,1992,Winter,Algeria,ALG,4,5
3465,1992,Winter,Andorra,AND,5,6
3466,1992,Winter,Argentina,ARG,20,21
3467,1992,Winter,Australia,AUS,22,24
3468,1992,Winter,Austria,AUT,50,36
3469,1992,Winter,Austria-1,AUT,6,2
3470,1992,Winter,Austria-2,AUT,6,2
3471,1992,Winter,Belgium,BEL,5,3
3472,1992,Winter,Bermuda,BER,1,1
3473,1992,Winter,Bolivia,BOL,5,2
3474,1992,Winter,Brazil,BRA,7,7
3475,1992,Winter,Bulgaria,BUL,29,26
3476,1992,Winter,Bulgaria-1,BUL,2,1
3477,1992,Winter,Bulgaria-2,BUL,2,1
3478,1992,Winter,Canada,CAN,90,47
3479,1992,Winter,Canada-1,CAN,9,4
3480,1992,Winter,Canada-2,CAN,8,4
3481,1992,Winter,Canada-3,CAN,2,1
3482,1992,Winter,Chile,CHI,5,4
3483,1992,Winter,China,CHN,32,32
3484,1992,Winter,Chinese Taipei,TPE,8,6
3485,1992,Winter,Costa Rica,CRC,4,2
3486,1992,Winter,Croatia,CRO,4,8
3487,1992,Winter,Cyprus,CYP,4,5
3488,1992,Winter,Czechoslovakia,TCH,72,43
3489,1992,Winter,Czechoslovakia-1,TCH,2,1
3490,1992,Winter,Czechoslovakia-2,TCH,2,1
3491,1992,Winter,Denmark,DEN,6,10
3492,1992,Winter,Estonia,EST,19,18
3493,1992,Winter,Finland,FIN,62,30
3494,1992,Winter,France,FRA,94,46
3495,1992,Winter,France-1,FRA,6,3
3496,1992,Winter,France-2,FRA,8,3
3497,1992,Winter,France-3,FRA,2,1
3498,1992,Winter,Germany,GER,91,47
3499,1992,Winter,Germany-1,GER,10,4
3500,1992,Winter,Germany-2,GER,10,4
3501,1992,Winter,Great Britain,GBR,41,28
3502,1992,Winter,Great Britain-1,GBR,4,2
3503,1992,Winter,Great Britain-2,GBR,5,2
3504,1992,Winter,Greece,GRE,8,12
3505,1992,Winter,Honduras,HON,1,3
3506,1992,Winter,Hungary,HUN,20,28
3507,1992,Winter,Hungary-1,HUN,2,1
3508,1992,Winter,Hungary-2,HUN,2,1
3509,1992,Winter,Iceland,ISL,5,9
3510,1992,Winter,India,IND,2,2
3511,1992,Winter,Ireland-1,IRL,2,1
3512,1992,Winter,Ireland-2,IRL,2,1
3513,1992,Winter,Italy,ITA,92,45
3514,1992,Winter,Italy-1,ITA,9,4
3515,1992,Winter,Italy-2,ITA,10,4
3516,1992,Winter,Jamaica,JAM,4,1
3517,1992,Winter,Jamaica-1,JAM,2,1
3518,1992,Winter,Jamaica-2,JAM,2,1
3519,1992,Winter,Japan,JPN,60,49
3520,1992,Winter,Japan-1,JPN,2,1
3521,1992,Winter,Japan-2,JPN,2,1
3522,1992,Winter,Latvia,LAT,15,13
3523,1992,Winter,Latvia-1,LAT,6,2
3524,1992,Winter,Latvia-2,LAT,6,2
3525,1992,Winter,Lebanon,LIB,4,3
3526,1992,Winter,Liechtenstein,LIE,7,10
3527,1992,Winter,Lithuania,LTU,6,12
3528,1992,Winter,Luxembourg,LUX,1,5
3529,1992,Winter,Mexico,MEX,17,14
3530,1992,Winter,Mexico-1,MEX,2,1
3531,1992,Winter,Mexico-2,MEX,2,1
3532,1992,Winter,Monaco,MON,4,1
3533,1992,Winter,Monaco-1,MON,2,1
3534,1992,Winter,Monaco-2,MON,2,1
3535,1992,Winter,Mongolia,MGL,4,8
3536,1992,Winter,Morocco,MAR,12,8
3537,1992,Winter,Netherlands,NED,19,13
3538,1992,Winter,Netherlands Antilles,AHO,2,1
3539,1992,Winter,New Zealand,NZL,6,6
3540,1992,Winter,North Korea,PRK,20,21
3541,1992,Winter,Norway,NOR,79,45
3542,1992,Winter,Philippines,PHI,1,2
3543,1992,Winter,Poland,POL,53,35
3544,1992,Winter,Puerto Rico,PUR,2,1
3545,1992,Winter,Puerto Rico-1,PUR,2,1
3546,1992,Winter,Puerto Rico-2,PUR,2,1
3547,1992,Winter,Romania,ROU,22,36
3548,1992,Winter,Romania-1,ROU,2,1
3549,1992,Winter,Romania-2,ROU,2,1
3550,1992,Winter,San Marino,SMR,3,5
3551,1992,Winter,Senegal,SEN,2,5
3552,1992,Winter,Slovenia,SLO,27,21
3553,1992,Winter,South Korea,KOR,23,23
3554,1992,Winter,Spain,ESP,17,15
3555,1992,Winter,Swaziland,SWZ,1,3
3556,1992,Winter,Sweden,SWE,73,39
3557,1992,Winter,Switzerland,SUI,66,29
3558,1992,Winter,Switzerland-1,SUI,4,2
3559,1992,Winter,Switzerland-2,SUI,4,2
3560,1992,Winter,Turkey,TUR,8,5
3561,1992,Winter,Unified Team,EUN,104,47
3562,1992,Winter,Unified Team-1,EUN,12,5
3563,1992,Winter,Unified Team-2,EUN,12,5
3564,1992,Winter,Unified Team-3,EUN,4,2
3565,1992,Winter,United States,USA,123,51
3566,1992,Winter,United States Virgin Islands,ISV,4,7
3567,1992,Winter,United States Virgin Islands-1,ISV,5,2
3568,1992,Winter,United States Virgin Islands-2,ISV,6,2
3569,1992,Winter,United States-1,USA,12,5
3570,1992,Winter,United States-2,USA,12,5
3571,1992,Winter,United States-3,USA,2,1
3572,1992,Winter,Yugoslavia,YUG,24,21
3573,1992,Winter,Yugoslavia-1,YUG,2,1
3574,1992,Winter,Yugoslavia-2,YUG,2,1
3575,1994,Winter,American Samoa,ASA,2,1
3576,1994,Winter,Andorra,AND,6,7
3577,1994,Winter,Argentina,ARG,10,11
3578,1994,Winter,Armenia,ARM,2,1
3579,1994,Winter,Australia,AUS,25,26
3580,1994,Winter,Austria,AUT,71,36
3581,1994,Winter,Austria-1,AUT,5,2
3582,1994,Winter,Austria-2,AUT,4,2
3583,1994,Winter,Belarus,BLR,33,29
3584,1994,Winter,Belgium,BEL,5,6
3585,1994,Winter,Bermuda,BER,1,1
3586,1994,Winter,Bosnia and Herzegovina,BIH,10,8
3587,1994,Winter,Brazil,BRA,1,1
3588,1994,Winter,Bulgaria,BUL,17,22
3589,1994,Winter,Canada,CAN,81,44
3590,1994,Winter,Canada-1,CAN,6,3
3591,1994,Winter,Canada-2,CAN,6,3
3592,1994,Winter,Canada-3,CAN,2,1
3593,1994,Winter,Chile,CHI,3,3
3594,1994,Winter,China,CHN,24,17
3595,1994,Winter,Chinese Taipei,TPE,2,1
3596,1994,Winter,Croatia,CRO,3,7
3597,1994,Winter,Cyprus,CYP,1,1
3598,1994,Winter,Czech Republic,CZE,59,25
3599,1994,Winter,Czech Republic-1,CZE,4,2
3600,1994,Winter,Czech Republic-2,CZE,4,2
3601,1994,Winter,Denmark,DEN,4,6
3602,1994,Winter,Estonia,EST,26,21
3603,1994,Winter,Fiji,FIJ,1,1
3604,1994,Winter,Finland,FIN,61,31
3605,1994,Winter,France,FRA,86,42
3606,1994,Winter,France-1,FRA,6,3
3607,1994,Winter,France-2,FRA,6,3
3608,1994,Winter,Georgia,GEO,5,6
3609,1994,Winter,Germany,GER,90,44
3610,1994,Winter,Germany-1,GER,10,4
3611,1994,Winter,Germany-2,GER,10,4
3612,1994,Winter,Germany-3,GER,2,1
3613,1994,Winter,Great Britain,GBR,24,25
3614,1994,Winter,Great Britain-1,GBR,4,2
3615,1994,Winter,Great Britain-2,GBR,4,2
3616,1994,Winter,Greece,GRE,9,9
3617,1994,Winter,Hungary,HUN,16,18
3618,1994,Winter,Iceland,ISL,5,9
3619,1994,Winter,Israel,ISR,1,1
3620,1994,Winter,Italy,ITA,92,50
3621,1994,Winter,Italy-1,ITA,8,3
3622,1994,Winter,Italy-2,ITA,8,3
3623,1994,Winter,Jamaica,JAM,4,2
3624,1994,Winter,Japan,JPN,58,48
3625,1994,Winter,Japan-1,JPN,2,1
3626,1994,Winter,Japan-2,JPN,2,1
3627,1994,Winter,Kazakhstan,KAZ,29,32
3628,1994,Winter,Kyrgyzstan,KGZ,1,2
3629,1994,Winter,Latvia,LAT,16,17
3630,1994,Winter,Latvia-1,LAT,6,3
3631,1994,Winter,Latvia-2,LAT,6,3
3632,1994,Winter,Liechtenstein,LIE,10,11
3633,1994,Winter,Lithuania,LTU,6,12
3634,1994,Winter,Luxembourg,LUX,1,5
3635,1994,Winter,Mexico,MEX,1,1
3636,1994,Winter,Moldova,MDA,2,4
3637,1994,Winter,Monaco,MON,5,3
3638,1994,Winter,Mongolia,MGL,1,2
3639,1994,Winter,Netherlands,NED,21,17
3640,1994,Winter,New Zealand,NZL,7,8
3641,1994,Winter,Norway,NOR,87,48
3642,1994,Winter,Poland,POL,28,26
3643,1994,Winter,Portugal,POR,1,4
3644,1994,Winter,Puerto Rico,PUR,5,2
3645,1994,Winter,Romania,ROU,23,26
3646,1994,Winter,Russia,RUS,96,52
3647,1994,Winter,Russia-1,RUS,8,4
3648,1994,Winter,Russia-2,RUS,8,4
3649,1994,Winter,Russia-3,RUS,4,2
3650,1994,Winter,San Marino,SMR,3,2
3651,1994,Winter,Senegal,SEN,1,1
3652,1994,Winter,Slovakia,SVK,42,22
3653,1994,Winter,Slovenia,SLO,22,18
3654,1994,Winter,South Africa,RSA,2,3
3655,1994,Winter,South Korea,KOR,21,19
3656,1994,Winter,Spain,ESP,13,14
3657,1994,Winter,Sweden,SWE,84,45
3658,1994,Winter,Switzerland,SUI,49,33
3659,1994,Winter,Switzerland-1,SUI,4,2
3660,1994,Winter,Switzerland-2,SUI,6,2
3661,1994,Winter,Trinidad and Tobago,TTO,2,1
3662,1994,Winter,Turkey,TUR,1,1
3663,1994,Winter,Ukraine,UKR,33,31
3664,1994,Winter,Ukraine-1,UKR,2,1
3665,1994,Winter,Ukraine-2,UKR,2,1
3666,1994,Winter,United States,USA,128,55
3667,1994,Winter,United States Virgin Islands,ISV,6,3
3668,1994,Winter,United States Virgin Islands-1,ISV,2,1
3669,1994,Winter,United States Virgin Islands-2,ISV,2,1
3670,1994,Winter,United States-1,USA,10,4
3671,1994,Winter,United States-2,USA,8,4
3672,1994,Winter,United States-3,USA,2,1
3673,1994,Winter,Uzbekistan,UZB,3,3
3674,1994,Winter,Uzbekistan-1,UZB,2,1
3675,1994,Winter,Uzbekistan-2,UZB,2,1
3676,1996,Summer,Afghanistan,AFG,2,2
3677,1996,Summer,Albania,ALB,7,7
3678,1996,Summer,Algeria,ALG,45,29
3679,1996,Summer,American Samoa,ASA,7,6
3680,1996,Summer,Andorra,AND,8,7
3681,1996,Summer,Angola,ANG,28,8
3682,1996,Summer,Antigua and Barbuda,ANT,13,9
3683,1996,Summer,Argentina,ARG,179,102
3684,1996,Summer,Armenia,ARM,32,36
3685,1996,Summer,Aruba,ARU,3,3
3686,1996,Summer,Australia,AUS,412,210
3687,1996,Summer,Australia-1,AUS,4,2
3688,1996,Summer,Australia-2,AUS,4,2
3689,1996,Summer,Austria,AUT,70,52
3690,1996,Summer,Austria-1,AUT,2,1
3691,1996,Summer,Austria-2,AUT,2,1
3692,1996,Summer,Azerbaijan,AZE,23,23
3693,1996,Summer,Bahamas,BAH,26,17
3694,1996,Summer,Bahrain,BRN,5,3
3695,1996,Summer,Bangladesh,BAN,4,4
3696,1996,Summer,Barbados,BAR,13,21
3697,1996,Summer,Belarus,BLR,157,115
3698,1996,Summer,Belgium,BEL,61,55
3699,1996,Summer,Belize,BIZ,5,5
3700,1996,Summer,Benin,BEN,5,4
3701,1996,Summer,Bermuda,BER,9,9
3702,1996,Summer,Bhutan,BHU,2,2
3703,1996,Summer,Bolivia,BOL,8,9
3704,1996,Summer,Bosnia and Herzegovina,BIH,9,12
3705,1996,Summer,Botswana,BOT,7,4
3706,1996,Summer,Brazil,BRA,213,91
3707,1996,Summer,Brazil-1,BRA,4,2
3708,1996,Summer,Brazil-2,BRA,4,2
3709,1996,Summer,British Virgin Islands,IVB,7,5
3710,1996,Summer,Brunei,BRU,1,1
3711,1996,Summer,Bulgaria,BUL,110,89
3712,1996,Summer,Burkina Faso,BUR,5,5
3713,1996,Summer,Burundi,BDI,7,6
3714,1996,Summer,Cambodia,CAM,5,5
3715,1996,Summer,Cameroon,CMR,15,13
3716,1996,Summer,Canada,CAN,298,187
3717,1996,Summer,Canada-1,CAN,6,3
3718,1996,Summer,Canada-2,CAN,6,3
3719,1996,Summer,Cape Verde,CPV,3,3
3720,1996,Summer,Cayman Islands,CAY,9,7
3721,1996,Summer,Central African Republic,CAF,5,5
3722,1996,Summer,Chad,CHA,4,4
3723,1996,Summer,Chile,CHI,21,18
3724,1996,Summer,China,CHN,277,152
3725,1996,Summer,China-1,CHN,9,5
3726,1996,Summer,China-2,CHN,10,5
3727,1996,Summer,Chinese Taipei,TPE,73,62
3728,1996,Summer,Chinese Taipei-1,TPE,2,1
3729,1996,Summer,Chinese Taipei-2,TPE,2,1
3730,1996,Summer,Colombia,COL,48,44
3731,1996,Summer,Comoros,COM,4,4
3732,1996,Summer,Congo (Brazzaville),CGO,5,5
3733,1996,Summer,Congo (Kinshasa),COD,14,2
3734,1996,Summer,Cook Islands,COK,3,3
3735,1996,Summer,Costa Rica,CRC,11,13
3736,1996,Summer,Cote d'Ivoire,CIV,11,8
3737,1996,Summer,Croatia,CRO,84,57
3738,1996,Summer,Cuba,CUB,164,84
3739,1996,Summer,Cyprus,CYP,17,16
3740,1996,Summer,Czech Republic,CZE,111,109
3741,1996,Summer,Czech Republic-1,CZE,2,1
3742,1996,Summer,Czech Republic-2,CZE,2,1
3743,1996,Summer,Denmark,DEN,112,66
3744,1996,Summer,Denmark-1,DEN,5,3
3745,1996,Summer,Denmark-2,DEN,6,3
3746,1996,Summer,Djibouti,DJI,5,4
3747,1996,Summer,Dominica,DMA,6,6
3748,1996,Summer,Dominican Republic,DOM,16,16
3749,1996,Summer,Ecuador,ECU,19,18
3750,1996,Summer,Egypt,EGY,29,17
3751,1996,Summer,El Salvador,ESA,8,10
3752,1996,Summer,Equatorial Guinea,GEQ,5,5
3753,1996,Summer,Estonia,EST,43,36
3754,1996,Summer,Ethiopia,ETH,18,10
3755,1996,Summer,Fiji,FIJ,17,14
3756,1996,Summer,Finland,FIN,76,74
3757,1996,Summer,France,FRA,293,181
3758,1996,Summer,France-1,FRA,4,2
3759,1996,Summer,France-2,FRA,4,2
3760,1996,Summer,Gabon,GAB,7,6
3761,1996,Summer,Gambia,GAM,9,6
3762,1996,Summer,Georgia,GEO,34,39
3763,1996,Summer,Germany,GER,459,232
3764,1996,Summer,Germany-1,GER,4,2
3765,1996,Summer,Germany-2,GER,4,2
3766,1996,Summer,Ghana,GHA,35,15
3767,1996,Summer,Great Britain,GBR,298,174
3768,1996,Summer,Great Britain-1,GBR,6,3
3769,1996,Summer,Great Britain-2,GBR,5,3
3770,1996,Summer,Greece,GRE,121,94
3771,1996,Summer,Grenada,GRN,5,2
3772,1996,Summer,Guam,GUM,8,9
3773,1996,Summer,Guatemala,GUA,26,20
3774,1996,Summer,Guinea,GUI,5,5
3775,1996,Summer,Guinea Bissau,GBS,3,3
3776,1996,Summer,Guyana,GUY,7,6
3777,1996,Summer,Haiti,HAI,7,7
3778,1996,Summer,Honduras,HON,7,7
3779,1996,Summer,Hong Kong,HKG,23,25
3780,1996,Summer,Hungary,HUN,212,145
3781,1996,Summer,Iceland,ISL,9,15
3782,1996,Summer,India,IND,49,31
3783,1996,Summer,Indonesia,INA,28,21
3784,1996,Summer,Indonesia-1,INA,6,3
3785,1996,Summer,Indonesia-2,INA,6,3
3786,1996,Summer,Iran,IRI,18,18
3787,1996,Summer,Iraq,IRQ,3,3
3788,1996,Summer,Ireland,IRL,78,70
3789,1996,Summer,Israel,ISR,25,26
3790,1996,Summer,Italy,ITA,340,172
3791,1996,Summer,Jamaica,JAM,46,29
3792,1996,Summer,Japan,JPN,296,164
3793,1996,Summer,Japan-1,JPN,8,4
3794,1996,Summer,Japan-2,JPN,8,4
3795,1996,Summer,Jordan,JOR,5,5
3796,1996,Summer,Kazakhstan,KAZ,96,99
3797,1996,Summer,Kenya,KEN,52,27
3798,1996,Summer,Kuwait,KUW,25,16
3799,1996,Summer,Kyrgyzstan,KGZ,33,39
3800,1996,Summer,Laos,LAO,5,2
3801,1996,Summer,Latvia,LAT,47,47
3802,1996,Summer,Lebanon,LIB,1,1
3803,1996,Summer,Lesotho,LES,9,5
3804,1996,Summer,Liberia,LBR,5,3
3805,1996,Summer,Libya,LBA,5,5
3806,1996,Summer,Liechtenstein,LIE,2,2
3807,1996,Summer,Lithuania,LTU,61,49
3808,1996,Summer,Luxembourg,LUX,6,7
3809,1996,Summer,Macedonia,MKD,11,16
3810,1996,Summer,Madagascar,MAD,11,10
3811,1996,Summer,Malawi,MAW,2,2
3812,1996,Summer,Malaysia,MAS,31,20
3813,1996,Summer,Malaysia-1,MAS,2,1
3814,1996,Summer,Malaysia-2,MAS,2,1
3815,1996,Summer,Maldives,MDV,6,6
3816,1996,Summer,Mali,MLI,3,4
3817,1996,Summer,Malta,MLT,7,10
3818,1996,Summer,Mauritania,MTN,4,4
3819,1996,Summer,Mauritius,MRI,26,22
3820,1996,Summer,Mauritius-1,MRI,2,1
3821,1996,Summer,Mauritius-2,MRI,2,1
3822,1996,Summer,Mexico,MEX,98,57
3823,1996,Summer,Moldova,MDA,40,41
3824,1996,Summer,Monaco,MON,3,4
3825,1996,Summer,Mongolia,MGL,16,16
3826,1996,Summer,Morocco,MAR,34,28
3827,1996,Summer,Mozambique,MOZ,3,3
3828,1996,Summer,Myanmar,MYA,3,3
3829,1996,Summer,Namibia,NAM,8,10
3830,1996,Summer,Nauru,NRU,3,3
3831,1996,Summer,Nepal,NEP,6,6
3832,1996,Summer,Netherlands,NED,238,93
3833,1996,Summer,Netherlands Antilles,AHO,6,7
3834,1996,Summer,Netherlands-1,NED,2,1
3835,1996,Summer,Netherlands-2,NED,2,1
3836,1996,Summer,New Zealand,NZL,95,81
3837,1996,Summer,Nicaragua,NCA,26,9
3838,1996,Summer,Niger,NIG,3,3
3839,1996,Summer,Nigeria,NGR,65,38
3840,1996,Summer,North Korea,PRK,23,24
3841,1996,Summer,North Korea-1,PRK,2,1
3842,1996,Summer,North Korea-2,PRK,2,1
3843,1996,Summer,Norway,NOR,97,65
3844,1996,Summer,Oman,OMA,4,5
3845,1996,Summer,Pakistan,PAK,24,9
3846,1996,Summer,Palestine,PLE,1,1
3847,1996,Summer,Panama,PAN,7,9
3848,1996,Summer,Papua New Guinea,PNG,11,11
3849,1996,Summer,Paraguay,PAR,7,7
3850,1996,Summer,Peru,PER,29,22
3851,1996,Summer,Philippines,PHI,12,18
3852,1996,Summer,Poland,POL,161,125
3853,1996,Summer,Poland-1,POL,2,1
3854,1996,Summer,Poland-2,POL,2,1
3855,1996,Summer,Portugal,POR,107,79
3856,1996,Summer,Puerto Rico,PUR,69,60
3857,1996,Summer,Qatar,QAT,12,10
3858,1996,Summer,Romania,ROU,165,122
3859,1996,Summer,Russia,RUS,390,212
3860,1996,Summer,Rwanda,RWA,4,4
3861,1996,Summer,Saint Kitts and Nevis,SKN,10,5
3862,1996,Summer,Saint Lucia,LCA,6,5
3863,1996,Summer,Saint Vincent and the Grenadines,VIN,8,6
3864,1996,Summer,Samoa,SAM,5,5
3865,1996,Summer,San Marino,SMR,7,7
3866,1996,Summer,Sao Tome and Principe,STP,2,2
3867,1996,Summer,Saudi Arabia,KSA,29,13
3868,1996,Summer,Senegal,SEN,11,8
3869,1996,Summer,Serbia and Montenegro,SCG,68,35
3870,1996,Summer,Seychelles,SEY,9,9
3871,1996,Summer,Sierra Leone,SLE,14,10
3872,1996,Summer,Singapore,SGP,14,27
3873,1996,Summer,Slovakia,SVK,67,68
3874,1996,Summer,Slovakia-1,SVK,2,1
3875,1996,Summer,Slovakia-2,SVK,2,1
3876,1996,Summer,Slovenia,SLO,37,34
3877,1996,Summer,Solomon Islands,SOL,4,4
3878,1996,Summer,Somalia,SOM,4,4
3879,1996,Summer,South Africa,RSA,84,62
3880,1996,Summer,South Korea,KOR,288,156
3881,1996,Summer,South Korea-1,KOR,10,5
3882,1996,Summer,South Korea-2,KOR,10,5
3883,1996,Summer,Spain,ESP,285,156
3884,1996,Summer,Spain-1,ESP,2,1
3885,1996,Summer,Spain-2,ESP,2,1
3886,1996,Summer,Sri Lanka,SRI,9,9
3887,1996,Summer,Sudan,SUD,4,4
3888,1996,Summer,Suriname,SUR,7,11
3889,1996,Summer,Swaziland,SWZ,6,5
3890,1996,Summer,Sweden,SWE,174,107
3891,1996,Summer,Sweden-1,SWE,4,2
3892,1996,Summer,Sweden-2,SWE,4,2
3893,1996,Summer,Switzerland,SUI,115,83
3894,1996,Summer,Syria,SYR,7,8
3895,1996,Summer,Tajikistan,TJK,8,8
3896,1996,Summer,Tanzania,TAN,7,5
3897,1996,Summer,Thailand,THA,33,41
3898,1996,Summer,Thailand-1,THA,2,1
3899,1996,Summer,Thailand-2,THA,2,1
3900,1996,Summer,Togo,TOG,5,4
3901,1996,Summer,Tonga,TGA,5,5
3902,1996,Summer,Trinidad and Tobago,TTO,12,14
3903,1996,Summer,Tunisia,TUN,51,24
3904,1996,Summer,Turkey,TUR,53,55
3905,1996,Summer,Turkmenistan,TKM,7,7
3906,1996,Summer,Uganda,UGA,10,9
3907,1996,Summer,Ukraine,UKR,231,148
3908,1996,Summer,United Arab Emirates,UAE,4,4
3909,1996,Summer,United States,USA,636,261
3910,1996,Summer,United States Virgin Islands,ISV,12,11
3911,1996,Summer,United States-1,USA,4,2
3912,1996,Summer,United States-2,USA,4,2
3913,1996,Summer,United States-3,USA,4,2
3914,1996,Summer,Uruguay,URU,14,14
3915,1996,Summer,Uzbekistan,UZB,71,70
3916,1996,Summer,Vanuatu,VAN,4,4
3917,1996,Summer,Venezuela,VEN,39,36
3918,1996,Summer,Vietnam,VIE,6,6
3919,1996,Summer,Yemen,YEM,4,4
3920,1996,Summer,Zambia,ZAM,8,8
3921,1996,Summer,Zimbabwe,ZIM,13,15
3922,1998,Winter,Andorra,AND,3,5
3923,1998,Winter,Argentina,ARG,2,6
3924,1998,Winter,Armenia,ARM,7,5
3925,1998,Winter,Australia,AUS,23,22
3926,1998,Winter,Austria,AUT,88,47
3927,1998,Winter,Austria-1,AUT,4,1
3928,1998,Winter,Austria-2,AUT,4,1
3929,1998,Winter,Azerbaijan,AZE,4,3
3930,1998,Winter,Belarus,BLR,59,29
3931,1998,Winter,Belgium,BEL,1,3
3932,1998,Winter,Bermuda,BER,1,1
3933,1998,Winter,Bosnia and Herzegovina,BIH,8,8
3934,1998,Winter,Brazil,BRA,1,1
3935,1998,Winter,Bulgaria,BUL,19,22
3936,1998,Winter,Canada,CAN,128,51
3937,1998,Winter,Canada-1,CAN,8,4
3938,1998,Winter,Canada-2,CAN,9,4
3939,1998,Winter,Chile,CHI,3,3
3940,1998,Winter,China,CHN,56,29
3941,1998,Winter,Chinese Taipei,TPE,7,5
3942,1998,Winter,Croatia,CRO,6,10
3943,1998,Winter,Cyprus,CYP,1,1
3944,1998,Winter,Czech Republic,CZE,60,35
3945,1998,Winter,Czech Republic-1,CZE,2,1
3946,1998,Winter,Czech Republic-2,CZE,2,1
3947,1998,Winter,Denmark,DEN,12,14
3948,1998,Winter,Estonia,EST,20,17
3949,1998,Winter,Finland,FIN,85,34
3950,1998,Winter,France,FRA,95,44
3951,1998,Winter,France-1,FRA,6,3
3952,1998,Winter,France-2,FRA,6,3
3953,1998,Winter,France-3,FRA,2,1
3954,1998,Winter,Georgia,GEO,4,6
3955,1998,Winter,Germany,GER,108,54
3956,1998,Winter,Germany-1,GER,10,4
3957,1998,Winter,Germany-2,GER,9,4
3958,1998,Winter,Great Britain,GBR,31,18
3959,1998,Winter,Great Britain-1,GBR,2,1
3960,1998,Winter,Great Britain-2,GBR,2,1
3961,1998,Winter,Greece,GRE,13,11
3962,1998,Winter,Hungary,HUN,17,18
3963,1998,Winter,Iceland,ISL,7,5
3964,1998,Winter,India,IND,1,1
3965,1998,Winter,Iran,IRI,1,1
3966,1998,Winter,Ireland,IRL,5,3
3967,1998,Winter,Ireland-1,IRL,2,1
3968,1998,Winter,Ireland-2,IRL,2,1
3969,1998,Winter,Israel,ISR,3,2
3970,1998,Winter,Italy,ITA,97,50
3971,1998,Winter,Italy-1,ITA,8,4
3972,1998,Winter,Italy-2,ITA,8,4
3973,1998,Winter,Jamaica,JAM,6,2
3974,1998,Winter,Japan,JPN,147,63
3975,1998,Winter,Japan-1,JPN,4,2
3976,1998,Winter,Japan-2,JPN,6,2
3977,1998,Winter,Kazakhstan,KAZ,60,34
3978,1998,Winter,Kenya,KEN,1,1
3979,1998,Winter,Kyrgyzstan,KGZ,1,2
3980,1998,Winter,Latvia,LAT,23,21
3981,1998,Winter,Latvia-1,LAT,4,2
3982,1998,Winter,Latvia-2,LAT,4,2
3983,1998,Winter,Liechtenstein,LIE,8,12
3984,1998,Winter,Lithuania,LTU,7,13
3985,1998,Winter,Luxembourg,LUX,1,1
3986,1998,Winter,Macedonia,MKD,3,3
3987,1998,Winter,Moldova,MDA,2,4
3988,1998,Winter,Monaco,MON,4,2
3989,1998,Winter,Mongolia,MGL,3,3
3990,1998,Winter,Netherlands,NED,22,16
3991,1998,Winter,New Zealand,NZL,8,8
3992,1998,Winter,North Korea,PRK,8,7
3993,1998,Winter,Norway,NOR,75,48
3994,1998,Winter,Poland,POL,39,35
3995,1998,Winter,Portugal,POR,2,2
3996,1998,Winter,Puerto Rico,PUR,6,3
3997,1998,Winter,Romania,ROU,14,21
3998,1998,Winter,Romania-1,ROU,2,1
3999,1998,Winter,Romania-2,ROU,2,1
4000,1998,Winter,Russia,RUS,105,48
4001,1998,Winter,Russia-1,RUS,8,4
4002,1998,Winter,Russia-2,RUS,8,4
4003,1998,Winter,Russia-3,RUS,4,2
4004,1998,Winter,Serbia and Montenegro,SCG,2,2
4005,1998,Winter,Slovakia,SVK,37,20
4006,1998,Winter,Slovenia,SLO,34,25
4007,1998,Winter,South Africa,RSA,2,3
4008,1998,Winter,South Korea,KOR,37,28
4009,1998,Winter,Spain,ESP,12,8
4010,1998,Winter,Sweden,SWE,99,42
4011,1998,Winter,Switzerland,SUI,59,37
4012,1998,Winter,Switzerland-1,SUI,6,2
4013,1998,Winter,Switzerland-2,SUI,4,2
4014,1998,Winter,Trinidad and Tobago,TTO,2,1
4015,1998,Winter,Turkey,TUR,1,1
4016,1998,Winter,Ukraine,UKR,48,39
4017,1998,Winter,Ukraine-1,UKR,4,2
4018,1998,Winter,Ukraine-2,UKR,4,2
